renovation,area,city,floor,rooms,house_floors,house_wall_type,build_year,price
Евроремонт,17.7,Москва,4,1,5,Кирпичный,1971,5999999.1
Евроремонт,20.0,Москва,1,0,3,Кирпичный,1912,6307000.0
Евроремонт,19.2,Москва,2,0,3,Кирпичный,1912,6448128.0
Евроремонт,19.1,Москва,7,0,9,Панельный,1973,6199993.7
Евроремонт,34.0,Казань,5,1,10,Кирпичный,2017,7650000.0
Евроремонт,41.2,Казань,6,1,12,Кирпичный,2019,7999968.800000001
Евроремонт,33.1,Казань,4,1,12,Кирпичный,2021,7899977.0
Евроремонт,36.0,Казань,3,1,10,Кирпичный,2012,7799976.0
Евроремонт,45.88,Казань,5,1,9,Кирпичный,2017,7999957.960000001
Евроремонт,55.0,Казань,8,1,12,Кирпичный,2011,7799990.0
Евроремонт,20.2,Москва,2,0,4,Кирпичный,1890,6437841.0
Евроремонт,25.9,Москва,1,1,7,Кирпичный,1924,6499993.5
Евроремонт,15.6,Москва,1,1,5,Кирпичный,1970,5899998.0
Евроремонт,51.0,Казань,9,1,18,Иные,2015,8299995.0
Евроремонт,21.0,Новосибирск,2,1,9,Кирпичный,1977,3099999.0
Евроремонт,36.0,Москва,1,2,6,Кирпичный,1924,6949980.0
Евроремонт,39.5,Казань,10,1,19,Кирпично-монолитный,2017,8199963.0
Евроремонт,35.0,Новосибирск,4,1,9,Кирпичный,1974,3199980.0
Евроремонт,32.92,Новосибирск,2,2,4,Кирпичный,1974,2899988.64
Евроремонт,17.6,Москва,2,1,3,Блочный,1966,6199987.2
Евроремонт,65.0,Казань,4,2,9,Кирпичный,2015,10298990.0
Евроремонт,60.9,Казань,1,2,10,Кирпичный,2021,10499951.7
Евроремонт,63.5,Казань,8,2,9,Кирпичный,2014,10199941.5
Евроремонт,63.3,Казань,6,2,10,Кирпичный,2012,9999944.1
Евроремонт,57.0,Казань,4,2,10,Панельный,2006,9799953.0
Евроремонт,63.0,Казань,10,2,11,Кирпичный,2008,9798957.0
Евроремонт,60.0,Казань,4,2,9,Кирпичный,2007,9699960.0
Евроремонт,60.0,Казань,2,2,9,Кирпичный,2018,9199980.0
Евроремонт,47.7,Казань,2,2,10,Кирпичный,2015,9349963.200000001
Евроремонт,47.0,Казань,1,2,10,Кирпичный,2021,8699982.0
Евроремонт,68.9,Казань,10,2,10,Кирпичный,2015,9199941.4
Евроремонт,51.6,Казань,2,2,9,Кирпичный,2016,8499964.8
Евроремонт,51.2,Казань,4,2,10,Кирпичный,2008,8119961.600000001
Евроремонт,55.0,Казань,2,2,9,Панельный,1999,8199950.0
Евроремонт,62.8,Казань,4,2,16,Кирпичный,1988,7799948.399999999
Евроремонт,44.7,Казань,7,2,9,Кирпичный,1975,7899965.100000001
Евроремонт,55.7,Казань,1,2,9,Кирпичный,1985,7149986.2
Евроремонт,50.1,Казань,4,2,9,Панельный,1979,7749969.0
Евроремонт,49.5,Казань,6,2,19,Кирпично-монолитный,2019,6999993.0
Евроремонт,49.5,Казань,6,2,20,Монолитный,2019,6999993.0
Евроремонт,51.6,Казань,3,2,20,Кирпичный,2021,6999952.8
Евроремонт,54.0,Казань,6,2,9,Панельный,1984,6199956.0
Евроремонт,34.6,Казань,13,1,14,Кирпичный,1995,6489991.2
Евроремонт,45.0,Казань,1,2,5,Панельный,1971,6300000.0
Евроремонт,41.7,Казань,6,2,9,Панельный,1986,6749979.0
Евроремонт,43.7,Казань,7,2,19,Кирпичный,2018,5699965.800000001
Евроремонт,44.4,Казань,9,2,9,Кирпичный,1976,6499982.399999999
Евроремонт,56.5,Казань,9,2,9,Иные,1983,6899949.5
Евроремонт,47.0,Казань,2,2,19,Кирпичный,2021,7199977.0
Евроремонт,54.8,Казань,3,2,7,Кирпичный,2007,7189979.199999999
Евроремонт,44.8,Казань,10,2,11,Панельный,2000,7149990.399999999
Евроремонт,42.0,Казань,6,2,9,Кирпичный,1977,6999972.0
Евроремонт,53.0,Казань,9,1,10,Кирпичный,2008,7749978.0
Евроремонт,47.3,Казань,7,2,10,Кирпичный,2021,7749963.1
Евроремонт,50.2,Казань,7,2,10,Панельный,1997,7699977.2
Евроремонт,40.3,Казань,4,2,8,Кирпичный,2024,7700000.1
Евроремонт,41.5,Казань,10,2,10,Панельный,2003,7479960.0
Евроремонт,42.7,Казань,3,2,5,Иные,1966,6599968.2
Евроремонт,45.0,Казань,4,2,5,Панельный,1970,6799995.0
Евроремонт,44.8,Казань,2,2,5,Кирпичный,1987,6998969.6
Евроремонт,52.0,Казань,5,2,9,Иные,1981,7499960.0
Евроремонт,57.3,Казань,6,2,9,Панельный,1976,7499997.0
Евроремонт,46.3,Казань,3,2,9,Кирпичный,1978,6499964.399999999
Евроремонт,49.3,Казань,1,2,9,Кирпичный,1973,6999959.1
Евроремонт,45.0,Казань,2,2,5,Кирпичный,1974,7098975.0
Евроремонт,40.0,Казань,3,2,5,Кирпичный,1969,7100000.0
Евроремонт,53.3,Казань,9,2,9,Кирпичный,1985,7799975.3
Евроремонт,48.0,Казань,3,2,5,Кирпичный,1964,6949968.0
Евроремонт,50.5,Казань,9,2,10,Иные,1994,7899967.5
Евроремонт,51.0,Казань,4,3,5,Кирпичный,1973,6189972.0
Евроремонт,52.0,Казань,2,3,2,Кирпичный,1966,5999968.0
Евроремонт,60.8,Казань,1,3,5,Кирпичный,1973,5799955.2
Евроремонт,55.5,Казань,1,3,5,Кирпичный,1970,5889993.0
Евроремонт,40.0,Казань,3,2,3,Кирпичный,1960,4200000.0
Евроремонт,46.7,Казань,2,2,4,Кирпичный,1959,4049964.1
Евроремонт,53.0,Казань,4,3,5,Кирпичный,1974,6349983.0
Евроремонт,43.6,Казань,5,3,5,Кирпичный,1961,5999970.4
Евроремонт,58.3,Казань,1,3,5,Панельный,1968,6699952.6
Евроремонт,47.8,Казань,6,2,10,Кирпичный,2021,8199994.399999999
Евроремонт,52.0,Казань,5,2,9,Кирпичный,1986,7800000.0
Евроремонт,52.0,Казань,5,2,5,Панельный,2000,7899996.0
Евроремонт,79.9,Казань,1,2,7,Иные,1999,7499973.300000001
Евроремонт,50.3,Казань,8,2,12,Кирпичный,2015,8149958.1
Евроремонт,48.4,Казань,1,2,9,Монолитный,2021,6599969.2
Евроремонт,45.0,Казань,9,2,10,Кирпичный,2020,8199990.0
Евроремонт,41.0,Казань,3,1,9,Иные,2008,7899962.0
Евроремонт,64.4,Казань,3,2,16,Панельный,2012,8649950.4
Евроремонт,48.0,Казань,5,2,5,Кирпичный,1969,7989984.0
Евроремонт,45.1,Казань,5,2,9,Кирпичный,1969,7849970.7
Евроремонт,57.8,Казань,11,2,17,Панельный,2016,8099976.399999999
Евроремонт,64.6,Казань,7,3,9,Панельный,1987,7998965.799999999
Евроремонт,75.0,Казань,6,3,6,Иные,1998,7948950.0
Евроремонт,63.1,Казань,9,3,9,Панельный,1994,7749942.0
Евроремонт,59.1,Казань,3,3,5,Иные,1973,7499967.3
Евроремонт,63.0,Казань,1,3,5,Кирпичный,1962,7289982.0
Евроремонт,62.6,Казань,2,3,3,Кирпичный,1959,6999994.600000001
Евроремонт,68.8,Казань,4,3,4,Кирпичный,1959,7499956.8
Евроремонт,64.0,Казань,2,3,2,Кирпичный,1967,6800000.0
Евроремонт,66.2,Казань,9,3,9,Иные,1985,7798955.800000001
Евроремонт,68.0,Казань,9,3,9,Панельный,1985,7699844.0
Евроремонт,41.1,Казань,11,2,20,Монолитный,2020,7899995.4
Евроремонт,67.0,Казань,4,3,10,Смешанные,1990,7849988.0
Евроремонт,49.8,Казань,10,2,16,Иные,2014,8099970.0
Евроремонт,43.5,Казань,4,2,20,Монолитный,2016,7989993.0
Евроремонт,51.0,Казань,6,2,20,Кирпичный,2015,8499966.0
Евроремонт,68.0,Казань,1,2,15,Кирпичный,2015,8199984.0
Евроремонт,52.2,Казань,5,2,10,Панельный,2002,8299956.600000001
Евроремонт,65.7,Казань,7,3,9,Панельный,1986,8499937.5
Евроремонт,66.1,Казань,9,3,10,Панельный,1999,8289997.6
Евроремонт,64.8,Казань,1,3,10,Панельный,2010,7999948.8
Евроремонт,66.0,Казань,8,3,10,Панельный,2003,8399952.0
Евроремонт,68.0,Казань,9,3,10,Панельный,2000,8199984.0
Евроремонт,67.2,Казань,9,3,10,Панельный,1997,8149948.800000001
Евроремонт,66.0,Казань,8,3,9,Панельный,1983,8099982.0
Евроремонт,69.0,Казань,4,3,9,Панельный,1982,8548962.0
Евроремонт,68.0,Казань,3,3,9,Блочный,1986,8399972.0
Евроремонт,69.1,Казань,7,3,9,Панельный,1980,8299946.499999999
Евроремонт,68.0,Казань,1,3,9,Панельный,1996,8199984.0
Евроремонт,65.5,Казань,2,3,9,Панельный,1988,8549977.0
Евроремонт,41.7,Казань,7,2,9,Кирпичный,1977,8049976.500000001
Евроремонт,56.0,Казань,1,2,14,Кирпичный,1988,8698984.0
Евроремонт,54.0,Казань,3,2,11,Кирпичный,2001,8449974.0
Евроремонт,54.2,Казань,9,2,10,Кирпичный,2021,8649994.8
Евроремонт,64.9,Казань,12,2,19,Кирпичный,2014,9389991.600000001
Евроремонт,73.0,Казань,7,2,10,Кирпичный,2006,9499928.0
Евроремонт,64.1,Казань,6,2,14,Кирпичный,1998,8999960.5
Евроремонт,67.0,Казань,17,2,19,Кирпичный,2014,8949994.0
Евроремонт,45.3,Казань,13,2,19,Монолитный,2017,8899955.1
Евроремонт,62.0,Казань,5,2,14,Кирпичный,2005,9099988.0
Евроремонт,50.2,Казань,20,2,25,Кирпично-монолитный,2022,8299967.600000001
Евроремонт,78.0,Казань,8,3,9,Кирпичный,2012,8999952.0
Евроремонт,50.1,Казань,12,2,13,Кирпичный,2016,8098965.600000001
Евроремонт,75.5,Казань,4,3,18,Монолитный,2005,8999977.5
Евроремонт,72.5,Казань,1,3,10,Кирпичный,2010,8949980.0
Евроремонт,68.4,Казань,8,3,9,Панельный,1977,8799933.600000001
Евроремонт,64.6,Казань,3,3,10,Панельный,2006,8599939.6
Евроремонт,63.2,Казань,8,3,10,Панельный,1998,8699985.6
Евроремонт,76.0,Казань,9,3,10,Кирпичный,2012,10399992.0
Евроремонт,76.9,Казань,1,3,10,Кирпичный,2007,10149954.100000001
Евроремонт,70.0,Казань,6,3,9,Блочный,1995,9998940.0
Евроремонт,81.4,Казань,1,3,3,Кирпичный,1953,10499948.8
Евроремонт,81.7,Казань,2,3,4,Кирпичный,1937,9999998.3
Евроремонт,50.0,Казань,7,2,9,Панельный,1984,9350000.0
Евроремонт,53.5,Казань,8,2,10,Кирпичный,2002,9199967.0
Евроремонт,48.3,Казань,4,1,10,Кирпичный,2006,8179991.399999999
Евроремонт,34.4,Казань,2,1,6,Кирпичный,2022,7999995.199999999
Евроремонт,34.2,Казань,5,1,10,Кирпичный,2023,8199997.200000001
Евроремонт,31.9,Казань,1,1,5,Кирпичный,1960,7975000.0
Евроремонт,41.2,Казань,2,1,16,Монолитный,2011,8499972.0
Евроремонт,40.6,Казань,5,1,16,Кирпичный,2023,8498960.4
Евроремонт,54.7,Казань,15,2,18,Монолитный,2022,9749946.8
Евроремонт,47.4,Казань,16,2,19,Кирпично-монолитный,2019,9799997.4
Евроремонт,46.0,Казань,14,2,24,Кирпичный,2020,9699974.0
Евроремонт,60.0,Казань,12,2,19,Кирпичный,2013,9699960.0
Евроремонт,72.0,Казань,1,3,9,Кирпичный,2016,9990000.0
Евроремонт,78.0,Казань,10,3,18,Кирпичный,2020,9999990.0
Евроремонт,40.6,Казань,10,1,24,Кирпичный,2021,9099962.200000001
Евроремонт,38.7,Казань,8,1,18,Монолитный,2019,9149995.8
Евроремонт,65.9,Казань,1,3,10,Кирпичный,2021,10199936.100000001
Евроремонт,80.0,Казань,9,2,18,Кирпично-монолитный,2010,10400000.0
Евроремонт,73.6,Казань,1,3,9,Кирпичный,2003,10219948.799999999
Евроремонт,62.8,Казань,12,2,14,Кирпичный,2019,9998953.2
Евроремонт,56.2,Казань,9,1,9,Кирпичный,2008,9999890.8
Евроремонт,49.0,Казань,4,1,9,Кирпичный,2019,9699991.0
